0.2991215,1.804359,1.8194014,1.8324758,1.8409953,1.8513721,1.8678447,1.8683443,1.8673757,1.8677155,1.8498471,1.8482275,1.8254021,1.8089226,1.8071234,1.8132584,1.8194681,1.8327041,1.8583988,1.86252,1.8820091,1.8904859,1.886868,1.8784363,1.8709074,1.8573662,1.8327187,1.8121076,1.8052562,1.8259586,1.8286848,1.8657193,1.8737957,1.902541,1.9122027,1.9246498,1.9218668,1.9056795,1.8887358,1.8828119,1.8549095,1.8311664,1.8129317,1.839205,1.8403021,1.8792366,1.9108355,1.9227998,1.9380219,1.9425367,1.9543875,1.9454982,1.9251592,1.8984568,1.87201,1.8541203,1.8340541,1.8453901,1.8639157,1.8941984,1.9240371,1.9430745,1.9488578,1.9516433,1.9627074,1.9616938,1.9441967,1.92132,1.8835285,1.8586004,1.8492402,1.8555332,1.8684268,1.9013953,1.9348001,1.9517648,1.9543649,1.9613686,1.975008,1.9644588,1.9501195,1.9378172,1.903544,1.8682328,1.8552583,1.8543535,1.8686353,1.9033194,1.9258096,1.9313827,1.9345027,1.9536824,1.9598266,1.9476857,1.9354818,1.926465,1.8942344,1.8748369,1.8639524,1.8591315,1.8703978,1.8959728,1.9135158,1.9318628,1.9345506,1.9359547,1.952183,1.9408789,1.932489,1.9185054,1.9012913,1.8720965,1.8502402,1.8423135,1.8482707,1.8865737,1.9054633,1.9093376,1.9323874,1.9233787,1.9371818,1.937936,1.9157006,1.9081856,1.8854136,1.8555721,1.836892,1.8240896,1.8340576,1.8646803,1.8831732,1.8935075,1.909375,1.9179648,1.9262242,1.9165642,1.8978156,1.8774037,1.8563,1.8312707,1.8185772,1.7993054,1.8058861,1.846074,1.8583158,1.8795006,1.888943,1.8883072,1.8964468,1.9049264,1.8830994,1.8627404,1.8380766,1.8056674,1.792527,1.7672186,1.7714559,1.8156961,1.8288097,1.8471729,1.8538302,1.854842,1.8670871,1.8686719,1.8489045,1.8353299,1.8088388,1.782017,1.7660053,1.7565948,1.7632877,1.7845293,1.8000412,1.8096805,1.823274,1.8158627,1.8334564,1.8214953,1.8043427,1.7967418,1.7728523,1.762084,1.7551564,1.7400441,1.7417276,1.7591174,1.772042,1.7793678,1.7959807,1.8025557,1.8019254,1.795867,1.7854949,1.7806834,1.756432,1.7448608,1.730782
5.7263756,2.3486176,2.1500163,2.1379306,2.1538212,2.1683798,2.1781223,2.1862273,2.1937835,2.185165,2.1903682,2.1764085,2.160836,2.1691966,2.3474183,2.1865518,2.0152185,2.0122783,2.0311663,2.0433865,2.0478516,2.054719,2.0627124,2.0683558,2.0666955,2.0617857,2.0380173,2.044092,2.1879456,2.1971452,2.0272892,2.049689,2.0564582,2.064874,2.0645354,2.0721822,2.0928702,2.082984,2.0905929,2.0704913,2.0479789,2.0542467,2.1822324,2.2264302,2.0642586,2.08899,2.091185,2.0930128,2.0969534,2.1155653,2.130204,2.1232681,2.1137023,2.0953963,2.076798,2.0832484,2.2130108,2.2329373,2.077539,2.1004882,2.1025045,2.0978677,2.107856,2.1234183,2.1389937,2.1302102,2.126952,2.107948,2.0961072,2.090942,2.2214518,2.2451446,2.099789,2.1078491,2.1136897,2.1213453,2.1210256,2.1446884,2.1563768,2.1494176,2.1482382,2.1345382,2.11531,2.1138809,2.2419074,2.2498498,2.083717,2.0999115,2.1100519,2.113318,2.1220393,2.1335125,2.151694,2.149209,2.1459663,2.1343057,2.115459,2.1106591,2.24872,2.2549636,2.1025567,2.113756,2.1246982,2.1291196,2.1348562,2.149609,2.1595356,2.1701589,2.1639042,2.1578994,2.1384268,2.135076,2.261704,2.2617157,2.0993724,2.107042,2.123103,2.1327507,2.1356814,2.1401408,2.1549368,2.1626835,2.1605637,2.153092,2.1299956,2.1282656,2.2638948,2.2439728,2.0856915,2.1058614,2.1134655,2.1139817,2.1131432,2.1194084,2.1360347,2.1458952,2.1437924,2.1329336,2.1129956,2.114309,2.2531574,2.2435026,2.0786085,2.0873845,2.0884783,2.0949368,2.095718,2.110225,2.1201131,2.1261559,2.1171935,2.1133304,2.0964718,2.1021204,2.242016,2.2241023,2.0619926,2.0607426,2.059824,2.0586066,2.0714328,2.0838838,2.0841842,2.0894728,2.0883956,2.0732012,2.0808833,2.086659,2.2172112,2.213319,2.053381,2.0452712,2.044986,2.0542064,2.055368,2.0708039,2.0704246,2.0771964,2.0797276,2.0787694,2.0689983,2.088604,2.2228703,2.2983081,2.1150572,2.0969307,2.092468,2.1065733,2.1123605,2.1199434,2.1266212,2.1141434,2.1200259,2.1195579,2.1277149,2.1448927,2.296596
5.4530387,2.2321405,2.0497253,2.0138762,2.0175369,2.0158045,2.0184522,2.0249646,2.0294027,2.0358202,2.0399544,2.033149,2.038094,2.0757382,2.2346382,2.0440123,1.9011555,1.8692652,1.8887697,1.9030591,1.9106916,1.9118098,1.910227,1.9211916,1.9197457,1.9074285,1.9001012,1.9221369,2.0526733,2.0458095,1.9166908,1.8931223,1.908398,1.9298044,1.9322684,1.9298502,1.9305277,1.9408672,1.943919,1.9222258,1.914745,1.9245461,2.0429542,2.068436,1.9468294,1.9294024,1.9431734,1.9623094,1.9660685,1.9687037,1.9667361,1.9760844,1.9774045,1.9571236,1.9481128,1.9573592,2.0709653,2.084929,1.9762152,1.9533293,1.9626865,1.978367,1.9865915,1.9992884,1.9957242,1.9978967,2.001431,1.9789237,1.9770471,1.99178,2.0936852,2.1099348,1.9952887,1.9759029,1.9821869,1.998125,2.0059395,2.019132,2.0136385,2.0108404,2.0149586,1.9934846,1.9990027,2.0066676,2.1140232,2.125262,2.0077672,1.9884574,1.9930352,2.013599,2.0153353,2.0270965,2.0237505,2.0240324,2.021622,2.0025642,2.0029154,2.0169315,2.1251585,2.1370454,2.0094676,1.9884835,1.9932461,2.0108583,2.018282,2.02885,2.0235755,2.0293372,2.0227485,2.0010185,2.0031974,2.0263493,2.125438,2.1479633,2.0141985,1.9915037,2.0036626,2.018501,2.024732,2.022428,2.0261106,2.0313826,2.0322795,2.0119874,2.007552,2.0249367,2.132673,2.1336002,1.9877625,1.9685175,1.984115,1.9977559,1.9975426,2.000451,1.998558,2.0079203,2.0138829,1.9951903,1.9917194,2.001801,2.124973,2.132853,1.978109,1.9525009,1.9627961,1.9839463,1.9849467,1.9927742,1.987118,1.9949312,2.0012784,1.9823273,1.9758558,1.9933228,2.115663,2.1208076,1.9698517,1.93885,1.9534289,1.9689488,1.9803668,1.9833599,1.9757937,1.9808336,1.9886558,1.9698627,1.971606,1.9974515,2.1136572,2.116629,1.9606456,1.924866,1.9313848,1.9515185,1.9541808,1.9620445,1.9568765,1.9541165,1.959092,1.9461927,1.9535958,1.9785246,2.112498,2.3803616,2.170446,2.1296988,2.132475,2.146187,2.1475759,2.1524127,2.1482415,2.1491153,2.1436713,2.1322565,2.1469681,2.18932,2.3640578
4.444702,2.4680257,2.3727534,2.3810306,2.3955045,2.4083655,2.4115677,2.4162152,2.4229264,2.4127798,2.4125452,2.3975022,2.3835437,2.367308,2.4615624,2.3767152,2.3408318,2.3490002,2.3702004,2.3777065,2.3923376,2.4160204,2.4120893,2.3985713,2.385162,2.3740435,2.3573267,2.330342,2.367745,2.3786263,2.3409085,2.3591902,2.3826478,2.3941836,2.4065616,2.4213014,2.4267313,2.4199796,2.3990095,2.3749983,2.3611286,2.3373778,2.3637433,2.382458,2.348356,2.3791463,2.3935754,2.4124093,2.4247782,2.4460034,2.4507587,2.4371316,2.4128532,2.3916616,2.3711238,2.3428147,2.3753874,2.3822646,2.353019,2.3787115,2.4130013,2.4252782,2.443615,2.460007,2.4623585,2.447485,2.4259427,2.405445,2.379346,2.3487482,2.379012,2.39508,2.3684502,2.3993313,2.428908,2.4483821,2.4627385,2.479887,2.482957,2.4690647,2.4568145,2.432182,2.3994627,2.3681884,2.3882725,2.4034367,2.3730545,2.3988204,2.4296684,2.452531,2.459363,2.4792867,2.4810708,2.468078,2.4508905,2.438796,2.4038553,2.369821,2.3956764,2.4098976,2.3831923,2.412012,2.4351306,2.4498901,2.4672372,2.4813464,2.4802213,2.4756021,2.4588027,2.4412448,2.40966,2.3793626,2.4047163,2.4122112,2.382955,2.404052,2.426859,2.4426095,2.459285,2.466732,2.4699373,2.4557269,2.4449732,2.4322777,2.4001954,2.3748374,2.4026155,2.4047654,2.3728068,2.3970199,2.4219892,2.4276667,2.4400022,2.4496663,2.456725,2.4487283,2.4298346,2.4206998,2.3906107,2.3635728,2.4016814,2.3933382,2.3565269,2.3802493,2.3959963,2.409056,2.4164026,2.42165,2.4299386,2.419823,2.4055429,2.394991,2.3716874,2.3489854,2.3957005,2.3744295,2.334706,2.3578405,2.372312,2.385237,2.3920045,2.4072766,2.4041007,2.3954523,2.3771892,2.3647325,2.3459463,2.3310359,2.376467,2.375669,2.3326259,2.3557682,2.365509,2.3757927,2.383624,2.398166,2.39886,2.3929093,2.3718073,2.355834,2.3431144,2.325088,2.3771963,2.5225222,2.4311743,2.4491296,2.4648867,2.469672,2.4674904,2.47527,2.4775994,2.478014,2.4639945,2.4498577,2.4412534,2.435407,2.5123286
4.6369586,2.8368857,2.7175908,2.722606,2.7135255,2.7102466,2.7017622,2.7099462,2.712246,2.7025998,2.7006378,2.7024527,2.7062237,2.6720629,2.8112924,2.5868323,2.6398597,2.6246996,2.608915,2.6147785,2.6747904,2.7379506,2.657067,2.5594842,2.6371655,2.6734722,2.7454755,2.5133379,2.6006062,2.5315247,2.5175257,2.5431063,2.5262709,2.5333705,2.53956,2.5423017,2.5635083,2.648665,2.522349,2.5489872,2.6113625,2.476776,2.5261815,2.492899,2.4995973,2.561549,2.528677,2.5066245,2.5134068,2.510663,2.515588,2.5130491,2.5199747,2.5146222,2.568438,2.469106,2.4988914,2.454708,2.4913218,2.4438407,2.4516048,2.4729903,2.4854894,2.497584,2.4948802,2.4902854,2.486673,2.4794748,2.4806232,2.4294407,2.467605,2.4662852,2.4507146,2.5179083,2.4578505,2.4643974,2.470642,2.4916186,2.4911835,2.4979348,2.4730024,2.4901748,2.4930785,2.4381795,2.4755104,2.4482846,2.4427745,2.4369895,2.439009,2.4479403,2.458593,2.4812765,2.484405,2.4731765,2.4673874,2.4537935,2.4896333,2.4110672,2.4842958,2.4406009,2.432599,2.4364686,2.4370525,2.4498107,2.460601,2.4787703,2.484132,2.473012,2.4656563,2.4503906,2.445434,2.4098651,2.4548047,2.4459648,2.4205284,2.4341729,2.4427247,2.4548874,2.4678226,2.480679,2.4787467,2.4712238,2.4624033,2.4547307,2.4380336,2.4090953,2.4471872,2.4558067,2.4351025,2.4581926,2.4610634,2.4682386,2.4742596,2.4808908,2.487892,2.474477,2.4722857,2.4643226,2.4488053,2.4220357,2.4566877,2.4822664,2.4679985,2.4992537,2.4805574,2.482,2.4847777,2.4745655,2.4855053,2.4806216,2.4783177,2.4844007,2.4637735,2.4420214,2.491593,2.5027769,2.4713292,2.5061946,2.498576,2.493708,2.4837487,2.5036087,2.4947565,2.503499,2.485462,2.488026,2.496073,2.4505026,2.513715,2.578726,2.5944927,2.6267076,2.5938616,2.5563643,2.5844483,2.588609,2.5666714,2.5901856,2.565338,2.545625,2.57682,2.5193374,2.5715652,2.7293057,2.621917,2.618386,2.6159976,2.610886,2.6092029,2.6199005,2.590197,2.6195085,2.6092386,2.6176262,2.6256423,2.5947328,2.7174304
4.772279,2.9286592,2.9317904,3.179186,3.0461893,2.9038103,3.008735,3.155871,3.16594,3.1304762,2.958656,2.8942282,2.9373329,2.800759,2.928497,2.913215,3.838669,3.8199728,3.5765085,3.6211567,3.943907,4.1892776,3.8025153,3.2213182,3.7063992,3.8993738,4.2911887,2.9729536,3.1640334,2.8954868,3.2209308,3.4060915,3.0980134,3.066811,3.0652325,3.0438025,3.270151,3.8404453,2.943981,3.2635353,3.758548,3.0212693,3.096239,2.836988,3.2919965,3.639971,3.2660024,2.9112742,2.9614398,2.8239675,2.848307,2.9350295,3.0636978,3.0695965,3.5114794,3.062107,3.0869265,2.7941246,3.2567227,2.7569504,2.7812617,2.7608125,2.8138955,2.8701081,2.8397214,2.8066046,2.843057,2.8556616,2.9481795,2.87673,2.936058,2.9812934,3.000125,3.2984376,2.8863058,2.7483454,2.7266297,2.8047132,2.7500696,2.8359828,2.7016847,2.8927457,3.0169399,2.9176087,3.0833497,2.880084,2.9534743,2.8671443,2.7727954,2.6662428,2.693948,2.77477,2.7453892,2.7137003,2.715934,2.7213104,3.003938,2.747125,3.123091,2.7558222,2.816706,2.701946,2.6602314,2.655437,2.660787,2.6917346,2.7119393,2.65008,2.6793175,2.6603415,2.6921349,2.6705987,2.8756692,2.7442322,2.6815543,2.6931648,2.6595118,2.6375577,2.661047,2.6894019,2.6779265,2.6795282,2.6553476,2.6892781,2.66364,2.6352155,2.7749064,2.782669,2.7403123,2.8427253,2.766507,2.6777663,2.7116497,2.7282667,2.762163,2.7215571,2.7198334,2.7426963,2.7124841,2.7584772,2.8244007,2.8580873,3.03589,3.2099502,2.9841475,2.8243315,2.803544,2.7757378,2.844703,2.8486097,2.885066,2.9605005,2.813129,2.8791044,3.007596,2.8586543,2.9199648,3.2573552,3.0173962,2.923374,2.787218,2.9807794,2.9963934,3.0134923,2.849637,2.9016736,3.0597155,2.7964687,3.0291538,3.047564,3.5873687,4.0114584,3.7814689,3.260916,3.5184808,3.596759,3.5008886,3.687986,3.4347277,3.1360173,3.449792,3.129977,3.0617092,3.0922499,3.013776,3.1876235,3.2242928,3.0301743,3.2120864,3.3344855,3.1593268,3.428077,3.1547515,3.1378016,3.1194556,2.949741,3.1853132
5.0569134,3.2546136,4.439828,6.2768183,5.802178,4.8023334,5.426626,5.979403,6.073343,5.9942403,4.9869843,4.4944153,4.5705147,3.5508993,3.4504054,3.8374746,8.427745,8.794335,7.665753,7.645203,8.385122,8.923761,7.774294,5.972241,7.736085,8.4764,9.539935,4.9837713,5.295694,3.9148917,6.2058225,7.174814,5.526629,5.364039,5.123433,4.907165,5.767472,7.6593485,4.7453,6.212837,7.8520226,5.34231,5.274262,3.7011235,6.3423223,7.576658,6.103871,4.516314,4.486917,3.8336227,3.8746917,4.3847446,5.114809,5.148392,6.7001033,5.392489,5.3537607,3.5027106,5.7324286,3.7428012,3.7868278,3.5427258,3.6845536,3.7639253,3.7108176,3.695148,3.8855414,4.093571,4.5269384,4.26653,4.3832994,4.3632827,4.69505,5.734936,4.1229653,3.399379,3.2337663,3.3970618,3.2333832,3.6500382,3.2526407,4.0799184,4.558459,4.4012218,4.9237785,3.974359,4.483744,4.112155,3.5523906,2.96936,2.9668992,3.2212903,3.1329849,3.145753,3.1764088,3.3035378,4.4754105,3.6485407,4.971996,3.1924143,3.8178778,3.381399,3.085444,2.9567811,2.8621075,2.8964212,3.0103376,2.8794036,3.0843976,3.0458791,3.2910132,3.2593005,3.833666,3.0340233,3.2249029,3.3847094,3.1032584,2.8558264,2.8607204,2.8907204,2.83159,2.9870522,2.9832704,3.1495194,3.1505451,3.0631695,3.4159806,3.3536718,3.5641747,4.2066417,3.6864376,3.1454835,3.156818,3.1634176,3.3506894,3.3270922,3.2854762,3.4977477,3.451091,3.7837453,3.7710538,3.8414757,5.1573396,5.9993215,4.953878,3.91343,3.6734402,3.5292032,3.7510633,3.990375,4.329273,4.678864,4.027984,4.436043,4.8113127,3.7195165,4.6541743,6.234852,5.228317,4.6788554,3.864123,4.4885426,4.8374286,5.0711603,4.2386274,4.471337,5.1679516,3.981917,4.8240676,4.668994,7.359217,9.565102,8.764783,6.4381094,7.163968,7.344345,7.1652546,8.00934,6.9492674,5.683932,6.753029,5.6583405,4.9446735,3.5266953,4.449127,5.9026175,6.2182827,5.2612724,5.9625025,6.215221,5.8215094,6.857807,5.622885,5.4384823,4.887134,3.9664052,4.140748
5.4580436,4.0396943,5.8764563,8.699047,7.9886365,6.486404,7.401778,8.159855,8.336103,8.205054,6.6988163,5.9215827,6.0078506,4.4565806,4.358064,4.818916,11.555104,12.156729,10.527962,10.445486,11.466131,12.227889,10.578167,7.9733195,10.5251,11.605773,13.050674,6.5666313,7.0063095,4.963261,8.375521,9.84348,7.3545327,7.0365033,6.675918,6.277538,7.5894647,10.339772,6.097767,8.288129,10.638456,7.0643783,7.019633,4.5827694,8.470929,10.295234,8.153189,5.6891227,5.5996666,4.597803,4.677805,5.446118,6.568614,6.622949,8.902557,7.059098,7.1510034,4.27895,7.424549,4.475984,4.5308104,4.113235,4.272319,4.3456154,4.278832,4.3005953,4.6165843,4.942235,5.602491,5.3013945,5.6168556,5.471488,5.852699,7.3315935,4.9772587,3.8244462,3.5497496,3.7605374,3.5384703,4.1564746,3.5820675,4.8606057,5.580641,5.42921,6.352204,4.8692975,5.5258775,4.9407067,4.0544515,3.1629171,3.1163516,3.4669,3.346118,3.3899708,3.4284277,3.6760194,5.4635086,4.3107677,6.366515,3.6747146,4.5300527,3.8288183,3.349966,3.098369,2.9283583,2.952539,3.1195514,2.937655,3.2598097,3.260395,3.6819375,3.6693976,4.6433816,3.415848,3.6289124,3.8344536,3.3658452,2.9396074,2.9072466,2.9405618,2.8728766,3.083359,3.1056216,3.398884,3.4526312,3.3779626,4.0349956,3.9216628,4.162279,5.098966,4.2606707,3.3825884,3.3996372,3.3936102,3.6810348,3.6433759,3.6052296,3.9675696,3.93736,4.47548,4.578699,4.6650424,6.589968,7.918828,6.2492146,4.5953155,4.2302084,3.9988804,4.3173366,4.70092,5.2438464,5.79931,4.852917,5.561827,6.1880555,4.4639783,5.8551707,8.250978,6.706636,5.852762,4.582955,5.4845686,6.0557227,6.4503126,5.1588173,5.505449,6.550401,4.781595,6.22116,5.886625,9.912347,13.237117,12.124158,8.597177,9.645109,9.894019,9.645905,10.886122,9.326964,7.398642,8.953708,7.3536735,6.3965287,4.1569304,5.533016,7.8280373,8.317434,6.8084884,7.8558884,8.21329,7.642943,9.233528,7.3355823,7.0621467,6.1504602,4.7603774,5.1376185
